   TIME        H           H-          H+          H2+         H3+         He+         He          HeH+        C+          C         
     6.310E+000  2.745E-005  7.324E-015  1.262E-013  1.015E-015  1.799E-012  5.108E-013  8.500E-002  1.496E-017  1.573E-014  2.994E-010
     7.943E+000  3.429E-005  9.152E-015  1.252E-013  1.015E-015  1.790E-012  5.092E-013  8.500E-002  1.496E-017  1.565E-014  2.989E-010
     1.000E+001  4.272E-005  1.145E-014  1.240E-013  1.015E-015  1.780E-012  5.073E-013  8.500E-002  1.496E-017  1.555E-014  2.983E-010
   TIME        H           H-          H+          H2+         H3+         He+         He          HeH+        C+          C         



   TIME        C-          CH          CH-         CH+         CH2         CH2+        N+          N           NH+         NH        
     1.259E-017  1.565E-067  6.555E-040  1.003E-171  1.183E-048  1.064E-045  3.578E-061  7.780E-046  1.069E-025  1.576E-048  2.465E-027
     1.585E-017  7.058E-066  4.099E-039  4.328E-165  7.395E-048  6.652E-045  1.156E-059  4.864E-045  2.414E-025  9.855E-048  5.568E-027
     1.995E-017  1.975E-065  9.942E-039  1.237E-164  1.794E-047  1.614E-044  3.208E-059  1.180E-044  4.108E-025  2.391E-047  9.474E-027
     2.512E-017  3.956E-065  1.874E-038  2.498E-164  3.381E-047  3.041E-044  6.402E-059  2.224E-044  6.241E-025  4.505E-047  1.439E-026
     3.162E-017  7.054E-065  3.209E-038  4.477E-164  5.790E-047  5.208E-044  1.139E-058  3.808E-044  8.926E-025  7.716E-047  2.058E-026
     3.981E-017  1.191E-064  5.251E-038  7.591E-164  9.475E-047  8.523E-044  1.921E-058  6.232E-044  1.231E-024  1.263E-046  2.838E-026
     5.012E-017  2.451E-064  8.711E-038  5.627E-159  1.572E-046  1.414E-043  3.743E-058  1.034E-043  1.656E-024  2.095E-046  3.819E-026
     6.310E-017  4.845E-064  1.434E-037  1.918E-158  2.587E-046  2.327E-043  7.105E-058  1.701E-043  2.192E-024  3.447E-046  5.054E-026
     7.943E-017  1.074E-063  2.356E-037  8.556E-155  4.251E-046  3.824E-043  1.501E-057  2.796E-043  2.866E-024  5.665E-046  6.609E-026
     1.000E-016  2.318E-063  3.863E-037  3.512E-154  6.970E-046  6.269E-043  3.134E-057  4.585E-043  3.715E-024  9.288E-046  8.567E-026
     1.259E-016  4.482E-063  6.282E-037  8.389E-154  1.133E-045  1.020E-042  5.958E-057  7.455E-043  4.784E-024  1.510E-045  1.103E-025
     1.585E-016  9.975E-063  1.020E-036  1.399E-151  1.840E-045  1.655E-042  1.300E-056  1.210E-042  6.130E-024  2.452E-045  1.413E-025
     1.995E-016  2.028E-062  1.648E-036  4.586E-151  2.973E-045  2.674E-042  2.616E-056  1.956E-042  7.823E-024  3.962E-045  1.804E-025
     2.512E-016  3.896E-062  2.652E-036  3.194E-150  4.785E-045  4.304E-042  4.993E-056  3.148E-042  9.956E-024  6.377E-045  2.296E-025
     3.162E-016  8.475E-062  4.260E-036  3.940E-149  7.687E-045  6.915E-042  1.079E-055  5.056E-042  1.264E-023  1.024E-044  2.915E-025
     3.981E-016  1.650E-061  6.825E-036  1.089E-148  1.231E-044  1.108E-041  2.093E-055  8.100E-042  1.602E-023  1.641E-044  3.694E-025
     5.012E-016  3.358E-061  1.091E-035  2.043E-147  1.969E-044  1.771E-041  4.249E-055  1.295E-041  2.028E-023  2.624E-044  4.676E-025
     6.310E-016  6.845E-061  1.742E-035  8.618E-147  3.143E-044  2.827E-041  8.643E-055  2.067E-041  2.563E-023  4.189E-044  5.911E-025
     7.943E-016  1.288E-060  2.777E-035  2.097E-146  5.010E-044  4.507E-041  1.625E-054  3.296E-041  3.238E-023  6.677E-044  7.466E-025
     1.000E-015  2.754E-060  4.422E-035  5.229E-145  7.978E-044  7.177E-041  3.471E-054  5.248E-041  4.087E-023  1.063E-043  9.424E-025
     1.259E-015  5.355E-060  7.034E-035  1.533E-144  1.269E-043  1.142E-040  6.745E-054  8.349E-041  5.155E-023  1.691E-043  1.189E-024
     1.585E-015  1.082E-059  1.118E-034  2.337E-143  2.018E-043  1.815E-040  1.362E-053  1.327E-040  6.501E-023  2.689E-043  1.499E-024
     1.995E-015  2.184E-059  1.777E-034  9.653E-143  3.206E-043  2.884E-040  2.749E-053  2.109E-040  8.195E-023  4.272E-043  1.890E-024
     2.512E-015  4.154E-059  2.821E-034  4.345E-142  5.091E-043  4.579E-040  5.227E-053  3.348E-040  1.033E-022  6.784E-043  2.382E-024
     3.162E-015  8.765E-059  4.479E-034  5.327E-141  8.081E-043  7.269E-040  1.103E-052  5.315E-040  1.301E-022  1.077E-042  3.001E-024
     3.981E-015  1.688E-058  7.107E-034  1.495E-140  1.282E-042  1.154E-039  2.123E-052  8.435E-040  1.639E-022  1.709E-042  3.780E-024
     5.012E-015  3.463E-058  1.128E-033  2.482E-139  2.034E-042  1.830E-039  4.356E-052  1.338E-039  2.065E-022  2.711E-042  4.761E-024
     6.310E-015  6.879E-058  1.788E-033  8.854E-139  3.227E-042  2.903E-039  8.653E-052  2.123E-039  2.600E-022  4.300E-042  5.997E-024
     7.943E-015  1.344E-057  2.836E-033  7.930E-138  5.117E-042  4.604E-039  1.690E-051  3.366E-039  3.275E-022  6.820E-042  7.552E-024
     1.000E-014  2.772E-057  4.497E-033  4.869E-137  8.115E-042  7.300E-039  3.487E-051  5.338E-039  4.124E-022  1.081E-041  9.509E-024
     1.259E-014  5.272E-057  7.131E-033  1.277E-136  1.287E-041  1.157E-038  6.631E-051  8.463E-039  5.193E-022  1.715E-041  1.197E-023
     1.585E-014  1.104E-056  1.131E-032  2.418E-135  2.040E-041  1.835E-038  1.388E-050  1.342E-038  6.538E-022  2.718E-041  1.508E-023
     1.995E-014  2.157E-056  1.792E-032  7.536E-135  3.234E-041  2.909E-038  2.713E-050  2.127E-038  8.232E-022  4.310E-041  1.898E-023
     2.512E-014  4.327E-056  2.841E-032  9.815E-134  5.126E-041  4.612E-038  5.442E-050  3.372E-038  1.036E-021  6.832E-041  2.390E-023
     3.162E-014  8.755E-056  4.504E-032  4.271E-133  8.126E-041  7.311E-038  1.101E-049  5.345E-038  1.305E-021  1.083E-040  3.009E-023
     3.981E-014  1.659E-055  7.139E-032  1.551E-132  1.288E-040  1.159E-037  2.087E-049  8.472E-038  1.643E-021  1.717E-040  3.789E-023
     5.012E-014  3.525E-055  1.131E-031  2.302E-131  2.042E-040  1.837E-037  4.434E-049  1.343E-037  2.068E-021  2.721E-040  4.770E-023
     6.310E-014  6.807E-055  1.793E-031  6.511E-131  3.236E-040  2.912E-037  8.562E-049  2.129E-037  2.604E-021  4.313E-040  6.005E-023
     7.943E-014  1.402E-054  2.843E-031  1.107E-129  5.129E-040  4.616E-037  1.763E-048  3.374E-037  3.279E-021  6.835E-040  7.560E-023
     1.000E-013  2.826E-054  4.505E-031  4.165E-129  8.129E-040  7.317E-037  3.554E-048  5.347E-037  4.128E-021  1.083E-039  9.518E-023
     1.259E-013  5.283E-054  7.141E-031  9.841E-129  1.288E-039  1.160E-036  6.644E-048  8.475E-037  5.196E-021  1.717E-039  1.198E-022
     1.585E-013  1.176E-053  1.132E-030  2.838E-127  2.042E-039  1.839E-036  1.480E-047  1.343E-036  6.542E-021  2.722E-039  1.509E-022
     1.995E-013  2.305E-053  1.794E-030  7.975E-127  3.237E-039  2.915E-036  2.899E-047  2.129E-036  8.236E-021  4.313E-039  1.899E-022
     2.512E-013  4.470E-053  2.843E-030  8.604E-126  5.130E-039  4.621E-036  5.623E-047  3.374E-036  1.037E-020  6.837E-039  2.391E-022
     3.162E-013  1.024E-052  4.506E-030  8.074E-125  8.130E-039  7.328E-036  1.287E-046  5.348E-036  1.305E-020  1.084E-038  3.010E-022
     3.981E-013  2.004E-052  7.142E-030  2.079E-124  1.289E-038  1.162E-035  2.520E-046  8.476E-036  1.643E-020  1.717E-038  3.789E-022
     5.012E-013  3.640E-052  1.132E-029  4.257E-124  2.042E-038  1.842E-035  4.579E-046  1.343E-035  2.069E-020  2.722E-038  4.771E-022
     6.310E-013  9.341E-052  1.794E-029  3.404E-122  3.237E-038  2.925E-035  1.175E-045  2.129E-035  2.605E-020  4.314E-038  6.006E-022
     7.943E-013  1.981E-051  2.843E-029  1.018E-121  5.130E-038  4.644E-035  2.492E-045  3.374E-035  3.279E-020  6.837E-038  7.561E-022
     1.000E-012  3.688E-051  4.506E-029  2.125E-121  8.131E-038  7.368E-035  4.638E-045  5.348E-035  4.128E-020  1.084E-037  9.519E-022
     1.259E-012  6.451E-051  7.142E-029  3.923E-121  1.289E-037  1.169E-034  8.114E-045  8.476E-035  5.197E-020  1.717E-037  1.198E-021
     1.585E-012  1.191E-050  1.132E-028  9.268E-120  2.042E-037  1.855E-034  1.498E-044  1.343E-034  6.542E-020  2.722E-037  1.509E-021
     1.995E-012  2.245E-050  1.794E-028  3.866E-119  3.237E-037  2.944E-034  2.824E-044  2.129E-034  8.236E-020  4.314E-037  1.899E-021
     2.512E-012  4.247E-050  2.843E-028  2.271E-117  5.130E-037  4.677E-034  5.342E-044  3.375E-034  1.037E-019  6.837E-037  2.391E-021
     3.162E-012  8.273E-050  4.506E-028  1.352E-116  8.131E-037  7.435E-034  1.041E-043  5.348E-034  1.305E-019  1.084E-036  3.010E-021
     3.981E-012  1.577E-049  7.142E-028  4.508E-116  1.289E-036  1.182E-033  1.984E-043  8.476E-034  1.643E-019  1.717E-036  3.790E-021
     5.012E-012  3.062E-049  1.132E-027  2.358E-115  2.042E-036  1.882E-033  3.851E-043  1.343E-033  2.069E-019  2.722E-036  4.771E-021
     6.310E-012  5.959E-049  1.794E-027  1.141E-114  3.237E-036  2.999E-033  7.496E-043  2.129E-033  2.605E-019  4.314E-036  6.006E-021
     7.943E-012  1.171E-048  2.843E-027  6.476E-114  5.130E-036  4.785E-033  1.472E-042  3.375E-033  3.279E-019  6.838E-036  7.561E-021
     1.000E-011  2.315E-048  4.506E-027  4.902E-113  8.131E-036  7.652E-033  2.912E-042  5.348E-033  4.128E-019  1.084E-035  9.519E-021
     1.259E-011  4.598E-048  7.142E-027  4.230E-112  1.289E-035  1.226E-032  5.784E-042  8.477E-033  5.197E-019  1.718E-035  1.198E-020
     1.585E-011  9.152E-048  1.132E-026  3.241E-111  2.043E-035  1.971E-032  1.151E-041  1.343E-032  6.542E-019  2.722E-035  1.509E-020
     1.995E-011  1.824E-047  1.794E-026  2.278E-110  3.237E-035  3.178E-032  2.294E-041  2.129E-032  8.236E-019  4.315E-035  1.899E-020
     2.512E-011  3.636E-047  2.843E-026  1.109E-109  5.131E-035  5.145E-032  4.574E-041  3.375E-032  1.037E-018  6.839E-035  2.391E-020
     3.162E-011  7.253E-047  4.506E-026  6.276E-109  8.132E-035  8.371E-032  9.125E-041  5.348E-032  1.305E-018  1.084E-034  3.010E-020
     3.981E-011  1.448E-046  7.142E-026  3.258E-108  1.289E-034  1.370E-031  1.821E-040  8.477E-032  1.643E-018  1.718E-034  3.790E-020
     5.012E-011  2.889E-046  1.132E-025  1.814E-107  2.043E-034  2.258E-031  3.634E-040  1.343E-031  2.069E-018  2.724E-034  4.771E-020
     6.310E-011  5.765E-046  1.794E-025  1.153E-106  3.238E-034  3.752E-031  7.253E-040  2.129E-031  2.605E-018  4.318E-034  6.006E-020
     7.943E-011  1.150E-045  2.843E-025  7.536E-106  5.132E-034  6.292E-031  1.447E-039  3.375E-031  3.279E-018  6.845E-034  7.561E-020
     1.000E-010  2.295E-045  4.506E-025  5.055E-105  8.135E-034  1.066E-030  2.888E-039  5.348E-031  4.128E-018  1.085E-033  9.519E-020
     1.259E-010  4.580E-045  7.142E-025  3.299E-104  1.290E-033  1.827E-030  5.764E-039  8.477E-031  5.197E-018  1.720E-033  1.198E-019
     1.585E-010  9.138E-045  1.132E-024  2.307E-103  2.044E-033  3.169E-030  1.150E-038  1.343E-030  6.542E-018  2.728E-033  1.509E-019
     1.995E-010  1.823E-044  1.794E-024  1.698E-102  3.241E-033  5.570E-030  2.295E-038  2.129E-030  8.236E-018  4.326E-033  1.899E-019
     2.512E-010  3.638E-044  2.843E-024  1.069E-101  5.137E-033  9.918E-030  4.581E-038  3.375E-030  1.037E-017  6.861E-033  2.391E-019
     3.162E-010  7.259E-044  4.506E-024  8.564E-101  8.145E-033  1.790E-029  9.143E-038  5.348E-030  1.305E-017  1.088E-032  3.010E-019
     3.981E-010  1.448E-043  7.142E-024  8.558E-100  1.291E-032  3.270E-029  1.825E-037  8.476E-030  1.643E-017  1.727E-032  3.790E-019
     5.012E-010  2.890E-043  1.132E-023  9.518E-099  2.048E-032  6.050E-029  3.643E-037  1.343E-029  2.069E-017  2.741E-032  4.771E-019
     6.310E-010  5.766E-043  1.794E-023  5.621E-098  3.248E-032  1.132E-028  7.273E-037  2.129E-029  2.605E-017  4.352E-032  6.006E-019
     7.943E-010  1.150E-042  2.843E-023  3.328E-097  5.153E-032  2.139E-028  1.452E-036  3.374E-029  3.279E-017  6.913E-032  7.561E-019
     1.000E-009  2.295E-042  4.506E-023  2.136E-096  8.176E-032  4.078E-028  2.900E-036  5.348E-029  4.128E-017  1.099E-031  9.519E-019
     1.259E-009  4.580E-042  7.142E-023  1.787E-095  1.298E-031  7.836E-028  5.793E-036  8.476E-029  5.197E-017  1.748E-031  1.198E-018
     1.585E-009  9.138E-042  1.132E-022  1.213E-094  2.060E-031  1.516E-027  1.157E-035  1.343E-028  6.542E-017  2.783E-031  1.509E-018
     1.995E-009  1.823E-041  1.794E-022  7.508E-094  3.272E-031  2.949E-027  2.314E-035  2.129E-028  8.236E-017  4.435E-031  1.899E-018
     2.512E-009  3.638E-041  2.843E-022  5.064E-093  5.201E-031  5.765E-027  4.626E-035  3.374E-028  1.037E-016  7.079E-031  2.391E-018
     3.162E-009  7.259E-041  4.506E-022  4.164E-092  8.272E-031  1.131E-026  9.256E-035  5.348E-028  1.305E-016  1.132E-030  3.010E-018
     3.981E-009  1.448E-040  7.142E-022  3.123E-091  1.317E-030  2.227E-026  1.853E-034  8.476E-028  1.643E-016  1.814E-030  3.790E-018
     5.012E-009  2.890E-040  1.132E-021  2.315E-090  2.099E-030  4.396E-026  3.714E-034  1.343E-027  2.069E-016  2.914E-030  4.771E-018
     6.310E-009  5.766E-040  1.794E-021  1.825E-089  3.349E-030  8.696E-026  7.452E-034  2.129E-027  2.605E-016  4.697E-030  6.006E-018
     7.943E-009  1.150E-039  2.843E-021  1.484E-088  5.354E-030  1.723E-025  1.497E-033  3.374E-027  3.279E-016  7.601E-030  7.561E-018
     1.000E-008  2.295E-039  4.506E-021  1.174E-087  8.578E-030  3.419E-025  3.013E-033  5.347E-027  4.128E-016  1.236E-029  9.519E-018
     1.259E-008  4.580E-039  7.141E-021  8.599E-087  1.378E-029  6.792E-025  6.078E-033  8.473E-027  5.197E-016  2.021E-029  1.198E-017
     1.585E-008  9.138E-039  1.132E-020  6.812E-086  2.220E-029  1.350E-024  1.229E-032  1.343E-026  6.542E-016  3.328E-029  1.509E-017
     1.995E-008  1.823E-038  1.794E-020  5.539E-085  3.592E-029  2.687E-024  2.493E-032  2.128E-026  8.236E-016  5.524E-029  1.899E-017
     2.512E-008  3.638E-038  2.843E-020  4.298E-084  5.838E-029  5.349E-024  5.078E-032  3.372E-026  1.037E-015  9.250E-029  2.391E-017
     3.162E-008  7.259E-038  4.505E-020  3.386E-083  9.543E-029  1.065E-023  1.039E-031  5.343E-026  1.305E-015  1.565E-028  3.010E-017
     3.981E-008  1.448E-037  7.140E-020  2.725E-082  1.570E-028  2.122E-023  2.138E-031  8.467E-026  1.643E-015  2.677E-028  3.790E-017
     5.012E-008  2.890E-037  1.132E-019  2.132E-081  2.604E-028  4.230E-023  4.430E-031  1.342E-025  2.069E-015  4.636E-028  4.771E-017
     6.310E-008  5.766E-037  1.793E-019  1.698E-080  4.358E-028  8.431E-023  9.248E-031  2.125E-025  2.605E-015  8.130E-028  6.007E-017
     7.943E-008  1.150E-036  2.842E-019  1.381E-079  7.366E-028  1.681E-022  1.948E-030  3.367E-025  3.279E-015  1.445E-027  7.562E-017
     1.000E-007  2.295E-036  4.503E-019  1.072E-078  1.259E-027  3.352E-022  4.144E-030  5.333E-025  4.128E-015  2.600E-027  9.521E-017
     1.259E-007  4.580E-036  7.135E-019  8.415E-078  2.177E-027  6.683E-022  8.915E-030  8.446E-025  5.197E-015  4.738E-027  1.199E-016
     1.585E-007  9.138E-036  1.131E-018  6.940E-077  3.814E-027  1.333E-021  1.940E-029  1.337E-024  6.542E-015  8.739E-027  1.509E-016
     1.995E-007  1.823E-035  1.791E-018  5.842E-076  6.768E-027  2.658E-021  4.276E-029  2.117E-024  8.236E-015  1.629E-026  1.900E-016
     2.512E-007  3.638E-035  2.838E-018  4.470E-075  1.217E-026  5.300E-021  9.544E-029  3.350E-024  1.037E-014  3.067E-026  2.392E-016
     3.162E-007  7.258E-035  4.496E-018  3.376E-074  2.214E-026  1.057E-020  2.157E-028  5.300E-024  1.305E-014  5.822E-026  3.012E-016
     3.981E-007  1.448E-034  7.121E-018  2.649E-073  4.078E-026  2.108E-020  4.933E-028  8.381E-024  1.643E-014  1.113E-025  3.793E-016
     5.012E-007  2.889E-034  1.128E-017  2.099E-072  7.592E-026  4.202E-020  1.141E-027  1.324E-023  2.069E-014  2.140E-025  4.776E-016
     6.310E-007  5.765E-034  1.785E-017  1.666E-071  1.427E-025  8.377E-020  2.666E-027  2.091E-023  2.604E-014  4.131E-025  6.014E-016
     7.943E-007  1.150E-033  2.826E-017  1.322E-070  2.705E-025  1.670E-019  6.283E-027  3.299E-023  3.279E-014  8.000E-025  7.574E-016
     1.000E-006  2.295E-033  4.472E-017  1.049E-069  5.161E-025  3.327E-019  1.491E-026  5.198E-023  4.128E-014  1.552E-024  9.540E-016
     1.259E-006  4.579E-033  7.074E-017  8.333E-069  9.903E-025  6.629E-019  3.559E-026  8.179E-023  5.196E-014  3.012E-024  1.202E-015
     1.585E-006  9.135E-033  1.118E-016  6.613E-068  1.908E-024  1.320E-018  8.523E-026  1.284E-022  6.542E-014  5.840E-024  1.514E-015
     1.995E-006  1.823E-032  1.767E-016  5.252E-067  3.685E-024  2.628E-018  2.045E-025  2.013E-022  8.235E-014  1.130E-023  1.908E-015
     2.512E-006  3.636E-032  2.790E-016  4.168E-066  7.128E-024  5.227E-018  4.906E-025  3.144E-022  1.037E-013  2.178E-023  2.404E-015
     3.162E-006  7.254E-032  4.400E-016  3.308E-065  1.378E-023  1.039E-017  1.174E-024  4.895E-022  1.305E-013  4.174E-023  3.031E-015
     3.981E-006  1.447E-031  6.931E-016  2.625E-064  2.661E-023  2.063E-017  2.799E-024  7.588E-022  1.643E-013  7.942E-023  3.823E-015
     5.012E-006  2.887E-031  1.090E-015  2.083E-063  5.124E-023  4.092E-017  6.627E-024  1.170E-021  2.068E-013  1.497E-022  4.824E-015
     6.310E-006  5.758E-031  1.711E-015  1.652E-062  9.818E-023  8.105E-017  1.554E-023  1.791E-021  2.604E-013  2.786E-022  6.090E-015
     7.943E-006  1.149E-030  2.679E-015  1.310E-061  1.870E-022  1.602E-016  3.601E-023  2.722E-021  3.278E-013  5.109E-022  7.694E-015
     1.000E-005  2.291E-030  4.182E-015  1.038E-060  3.532E-022  3.159E-016  8.215E-023  4.096E-021  4.126E-013  9.198E-022  9.730E-015
     1.259E-005  4.568E-030  6.503E-015  8.225E-060  6.607E-022  6.213E-016  1.839E-022  6.096E-021  5.193E-013  1.620E-021  1.232E-014
     1.585E-005  9.108E-030  1.007E-014  6.511E-059  1.221E-021  1.217E-015  4.026E-022  8.954E-021  6.537E-013  2.779E-021  1.562E-014
     1.995E-005  1.816E-029  1.549E-014  5.148E-058  2.226E-021  2.374E-015  8.585E-022  1.296E-020  8.227E-013  4.629E-021  1.983E-014
     2.512E-005  3.619E-029  2.368E-014  4.066E-057  3.996E-021  4.606E-015  1.778E-021  1.845E-020  1.035E-012  7.457E-021  2.524E-014
     3.162E-005  7.211E-029  3.589E-014  3.206E-056  7.055E-021  8.876E-015  3.568E-021  2.583E-020  1.303E-012  1.159E-020  3.221E-014
     3.981E-005  1.436E-028  5.385E-014  2.523E-055  1.224E-020  1.697E-014  6.928E-021  3.554E-020  1.640E-012  1.739E-020  4.123E-014
     5.012E-005  2.860E-028  7.983E-014  1.980E-054  2.086E-020  3.212E-014  1.302E-020  4.808E-020  2.063E-012  2.517E-020  5.298E-014
     6.310E-005  5.690E-028  1.167E-013  1.547E-053  3.496E-020  6.013E-014  2.372E-020  6.407E-020  2.596E-012  3.533E-020  6.841E-014
     7.943E-005  1.131E-027  1.679E-013  1.203E-052  5.768E-020  1.111E-013  4.202E-020  8.431E-020  3.265E-012  4.831E-020  8.882E-014
     1.000E-004  2.248E-027  2.375E-013  9.289E-052  9.385E-020  2.022E-013  7.267E-020  1.098E-019  4.106E-012  6.471E-020  1.161E-013
     1.259E-004  4.461E-027  3.297E-013  7.101E-051  1.508E-019  3.619E-013  1.231E-019  1.419E-019  5.162E-012  8.535E-020  1.528E-013
     1.585E-004  8.841E-027  4.489E-013  5.359E-050  2.396E-019  6.363E-013  2.047E-019  1.822E-019  6.487E-012  1.113E-019  2.030E-013
     1.995E-004  1.749E-026  6.000E-013  3.976E-049  3.771E-019  1.098E-012  3.351E-019  2.328E-019  8.148E-012  1.439E-019  2.721E-013
     2.512E-004  3.453E-026  7.880E-013  2.888E-048  5.879E-019  1.858E-012  5.405E-019  2.964E-019  1.023E-011  1.849E-019  3.686E-013
     3.162E-004  6.799E-026  1.018E-012  2.044E-047  9.081E-019  3.087E-012  8.600E-019  3.761E-019  1.283E-011  2.362E-019  5.047E-013
     3.981E-004  1.334E-025  1.298E-012  1.403E-046  1.389E-018  5.033E-012  1.350E-018  4.760E-019  1.609E-011  3.006E-019  6.988E-013
     5.012E-004  2.607E-025  1.632E-012  9.303E-046  2.103E-018  8.059E-012  2.089E-018  6.011E-019  2.014E-011  3.813E-019  9.780E-013
     6.310E-004  5.068E-025  2.027E-012  5.938E-045  3.144E-018  1.267E-011  3.185E-018  7.575E-019  2.518E-011  4.822E-019  1.383E-012
     7.943E-004  9.790E-025  2.486E-012  3.637E-044  4.636E-018  1.956E-011  4.780E-018  9.526E-019  3.142E-011  6.082E-019  1.973E-012
     1.000E-003  1.877E-024  3.009E-012  2.133E-043  6.728E-018  2.961E-011  7.046E-018  1.196E-018  3.913E-011  7.651E-019  2.835E-012
     1.259E-003  3.564E-024  3.588E-012  1.196E-042  9.588E-018  4.384E-011  1.019E-017  1.497E-018  4.859E-011  9.601E-019  4.096E-012
     1.585E-003  6.692E-024  4.210E-012  6.407E-042  1.339E-017  6.334E-011  1.440E-017  1.870E-018  6.014E-011  1.201E-018  5.935E-012
     1.995E-003  1.240E-023  4.851E-012  3.277E-041  1.831E-017  8.895E-011  1.989E-017  2.329E-018  7.411E-011  1.499E-018  8.599E-012
     2.512E-003  2.262E-023  5.478E-012  1.599E-040  2.447E-017  1.209E-010  2.676E-017  2.891E-018  9.083E-011  1.864E-018  1.242E-011
     3.162E-003  4.055E-023  6.053E-012  7.432E-040  3.200E-017  1.583E-010  3.505E-017  3.574E-018  1.106E-010  2.307E-018  1.780E-011
     3.981E-003  7.127E-023  6.538E-012  3.276E-039  4.099E-017  1.987E-010  4.464E-017  4.397E-018  1.336E-010  2.843E-018  2.524E-011
     5.012E-003  1.227E-022  6.909E-012  1.362E-038  5.154E-017  2.382E-010  5.533E-017  5.376E-018  1.598E-010  3.481E-018  3.523E-011
     6.310E-003  2.069E-022  7.158E-012  5.312E-038  6.372E-017  2.723E-010  6.688E-017  6.525E-018  1.890E-010  4.231E-018  4.818E-011
